LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
343;08/01/2025;1230930;999999992580701;1;"299,99"
215;09/01/2025;1232333;999999992315259;1;"75,99"
215;09/01/2025;1232333;999999992531581;1;"129,99"
215;09/01/2025;1232333;999999992294439;1;"139,99"
068;09/01/2025;1233401;999999992444407;1;"79,99"
333;14/01/2025;1232649;999999992451191;1;"79,99"
333;14/01/2025;1232649;999999992364060;1;"149,99"
333;14/01/2025;1232649;999999992495419;1;"99,99"
333;14/01/2025;1232649;999999992545730;1;"229,99"
004;09/01/2025;1233248;999999991776401;3;"0,01"
004;09/01/2025;1233248;999999991857578;2;"0,01"
004;09/01/2025;1233248;999999991878372;4;"0,01"
004;09/01/2025;1233248;999999991895114;4;"0,01"
004;09/01/2025;1233248;999999991903424;6;"0,01"
004;09/01/2025;1233248;999999991908349;4;"0,01"
004;09/01/2025;1233248;999999991940768;47;"0,01"
004;09/01/2025;1233248;999999991949656;12;"0,01"
004;09/01/2025;1233248;999999991951034;1;"0,01"
004;09/01/2025;1233248;999999991951074;9;"0,01"
004;09/01/2025;1233248;999999991951447;4;"0,01"
004;09/01/2025;1233248;999999991961139;20;"29,99"
004;09/01/2025;1233248;999999991961140;3;"29,99"
004;09/01/2025;1233248;999999991966493;5;"0,01"
004;09/01/2025;1233248;999999991968689;2;"0,01"
004;09/01/2025;1233248;999999991968690;12;"0,01"
004;09/01/2025;1233248;999999991980054;1;"0,01"
004;09/01/2025;1233248;999999991983070;4;"0,01"
004;09/01/2025;1233248;999999991986575;3;"0,01"
004;09/01/2025;1233248;999999992000360;2;"0,01"
004;09/01/2025;1233248;999999992017329;10;"29,9"
004;09/01/2025;1233248;999999992025857;3;"0,01"
004;09/01/2025;1233248;999999992025874;7;"0,01"
004;09/01/2025;1233248;999999992025893;5;"0,01"
004;09/01/2025;1233248;999999992026106;2;"0,01"
004;09/01/2025;1233248;999999992037111;34;"14,99"
004;09/01/2025;1233248;999999992037929;1;"0,01"
004;09/01/2025;1233248;999999992045035;10;"0,01"
004;09/01/2025;1233248;999999992045078;17;"0,01"
004;09/01/2025;1233248;999999992045079;8;"0,01"
004;09/01/2025;1233248;999999992045161;13;"0,01"
004;09/01/2025;1233248;999999992045188;3;"0,01"
004;09/01/2025;1233248;999999992045217;8;"0,01"
004;09/01/2025;1233248;999999992045293;16;"0,01"
004;09/01/2025;1233248;999999992045424;9;"0,01"
004;09/01/2025;1233248;999999992045499;12;"0,01"
004;09/01/2025;1233248;999999992045804;4;"0,01"
004;09/01/2025;1233248;999999992045852;1;"0,01"
004;09/01/2025;1233248;999999992048472;22;"0,01"
004;09/01/2025;1233248;999999992048777;14;"0,01"
004;09/01/2025;1233248;999999992052191;17;"0,01"
004;09/01/2025;1233248;999999992052199;6;"0,01"
004;09/01/2025;1233248;999999992052978;3;"0,01"
004;09/01/2025;1233248;999999992053019;1;"0,01"
004;09/01/2025;1233248;999999992057301;3;"0,01"
004;09/01/2025;1233248;999999992060370;3;"0,01"
004;09/01/2025;1233248;999999992060415;41;"0,01"
004;09/01/2025;1233248;999999992061864;19;"0,01"
004;09/01/2025;1233248;999999992066897;10;"0,01"
004;09/01/2025;1233248;999999992066912;12;"0,01"
004;09/01/2025;1233248;999999992066981;19;"0,01"
004;09/01/2025;1233248;999999992066995;2;"0,01"
004;09/01/2025;1233248;999999992067023;14;"0,01"
004;09/01/2025;1233248;999999992067054;2;"0,01"
004;09/01/2025;1233248;999999992068946;2;"0,01"
004;09/01/2025;1233248;999999992081179;40;"0,01"
004;09/01/2025;1233248;999999992098192;17;"0,01"
004;09/01/2025;1233248;999999992098213;1;"0,01"
004;09/01/2025;1233248;999999992100630;3;"0,01"
004;09/01/2025;1233248;999999992115635;2;"29,99"
004;09/01/2025;1233248;999999992115806;20;"0,01"
004;09/01/2025;1233248;999999992272656;1;"0,01"
004;09/01/2025;1233248;999999992272684;7;"0,01"
004;09/01/2025;1233248;999999992272699;10;"0,01"
004;09/01/2025;1233248;999999992272708;8;"0,01"
004;09/01/2025;1233248;999999992281620;6;"0,01"
004;09/01/2025;1233248;999999992328238;27;"9,99"
004;09/01/2025;1233248;999999992328239;24;"9,99"
004;09/01/2025;1233248;999999992328240;32;"9,99"
343;08/01/2025;1230930;999999992523304;1;"129,99"
343;08/01/2025;1230930;999999992532782;1;"263,99"
343;08/01/2025;1230930;999999992532783;2;"263,99"
343;08/01/2025;1230930;999999992580723;1;"299,99"
343;08/01/2025;1230930;999999992581605;1;"149,99"
343;08/01/2025;1230930;999999992581618;1;"149,99"
019;14/01/2025;1235353;999999992091568;1;"79,99"
422;20/01/2025;1236068;999999992621920;1;"79,99"
422;20/01/2025;1236068;999999991968574;1;"109,99"
422;20/01/2025;1236068;999999992042731;1;"149,99"
422;20/01/2025;1236068;999999992447110;1;"79,99"
422;20/01/2025;1236068;999999992491974;-1;"129,99"
333;14/01/2025;1232670;999999992087834;1;"249,99"
333;14/01/2025;1232670;999999992360047;1;"299,99"
333;14/01/2025;1232670;999999992473539;1;"379,99"
333;14/01/2025;1232670;999999992517027;1;"319,99"
223;20/01/2025;1237999;999999992627710;1;"139,99"
223;20/01/2025;1237974;999999992596209;1;"89,99"
026;15/01/2025;1235798;999999992366472;1;"199,99"
026;15/01/2025;1235798;999999991491668;1;"249,99"
026;15/01/2025;1235798;999999991893822;1;"299,99"
026;15/01/2025;1235790;999999992567953;1;"439,99"
223;20/01/2025;1237983;999999991780685;1;"319,99"
226;14/01/2025;1235083;999999992347080;1;"449,99"
226;14/01/2025;1235083;999999992100428;1;"179,99"
226;14/01/2025;1235083;999999992521237;1;"229,99"
226;14/01/2025;1235083;999999992556477;1;"449,99"
226;14/01/2025;1235083;999999992570932;1;"299,99"
026;15/01/2025;1235796;999999992534331;1;"399,99"
026;15/01/2025;1235796;999999992106212;1;"69,99"
026;15/01/2025;1235796;999999992091211;1;"229,99"
026;15/01/2025;1235796;999999992335802;1;"119,99"
026;15/01/2025;1235796;999999992601379;1;"129,99"
026;15/01/2025;1235796;999999992604826;1;"279,99"
211;10/01/2025;1233797;999999992569090;1;"199,99"
211;10/01/2025;1233797;999999992614873;1;"149,99"
211;10/01/2025;1233826;999999992530506;1;"249,99"
211;10/01/2025;1233826;999999992596533;1;"249,99"
226;13/01/2025;1234305;999999992538237;1;"149,99"
226;13/01/2025;1234304;999999992493218;1;"119,99"
226;13/01/2025;1234304;999999992626066;1;"199,99"
226;13/01/2025;1234304;999999992579590;1;"99,99"
226;13/01/2025;1234300;999999992581099;1;"189,99"
226;13/01/2025;1234300;999999992529678;1;"89,99"
226;13/01/2025;1234300;999999992581110;1;"219,99"
226;13/01/2025;1234300;999999992581312;1;"169,99"
226;13/01/2025;1234300;999999992612715;1;"229,99"
226;13/01/2025;1234300;999999992620328;1;"169,99"
226;13/01/2025;1234300;999999992623517;1;"199,99"
333;13/01/2025;1232633;999999992376681;1;"69,99"
343;09/01/2025;1230944;999999992527264;1;"149,99"
343;09/01/2025;1230944;999999992489895;1;"69,99"
343;09/01/2025;1230944;999999992527266;1;"149,99"
343;09/01/2025;1230944;999999992533110;1;"299,99"
343;09/01/2025;1230944;999999992533057;1;"179,99"
343;09/01/2025;1230944;999999992528067;2;"199,99"
343;09/01/2025;1230944;999999992528068;1;"199,99"
343;09/01/2025;1230944;999999992579911;1;"129,99"
343;09/01/2025;1230944;999999992585373;1;"99,99"
343;09/01/2025;1230944;999999992435750;1;"169,99"
343;09/01/2025;1230944;999999992527258;1;"119,99"
343;09/01/2025;1230944;999999992533180;3;"179,99"
343;09/01/2025;1230944;999999992533181;1;"179,99"
343;09/01/2025;1230944;999999992533566;1;"99,99"
343;09/01/2025;1230944;999999992573934;1;"129,99"
343;09/01/2025;1230944;999999992573979;1;"89,99"
333;13/01/2025;1232633;999999992449501;1;"69,99"
333;13/01/2025;1232633;999999992540025;1;"179,99"
333;13/01/2025;1232633;999999992548996;1;"99,99"
333;13/01/2025;1232660;999999992419805;1;"129,99"
333;13/01/2025;1232660;999999992378589;2;"199,99"
333;13/01/2025;1232660;999999992433804;1;"59,99"
333;13/01/2025;1232660;999999992456665;1;"169,99"
333;13/01/2025;1232660;999999992457853;1;"289,99"
353;22/01/2025;1239283;999999992459878;1;"299,99"
353;22/01/2025;1239283;999999992584908;1;"289,99"
353;22/01/2025;1239283;999999992565134;1;"159,99"
353;22/01/2025;1239283;999999992447119;1;"299,99"
353;22/01/2025;1239283;999999992529507;1;"299,99"
109;24/01/2025;1241780;999999991224195;2;"39,99"
109;24/01/2025;1241780;999999991224200;1;"39,99"
117;24/01/2025;1241848;999999992589399;1;"79,99"
317;15/01/2025;1235119;999999992527186;2;"299,99"
317;15/01/2025;1235119;999999992527187;1;"299,99"
317;15/01/2025;1235119;999999992527414;1;"299,99"
317;15/01/2025;1235119;999999992582389;1;"149,99"
042;16/01/2025;1236662;999999991162414;2;"39,99"
023;23/01/2025;1241512;999999992629438;1;"189,99"
023;23/01/2025;1241512;999999992590029;1;"149,99"
023;23/01/2025;1241512;999999992533123;1;"89,99"
023;23/01/2025;1241512;999999992581685;1;"59,99"
023;23/01/2025;1241512;999999992593282;1;"199,99"
023;23/01/2025;1241512;999999992625357;1;"139,99"
023;23/01/2025;1241512;999999992626595;1;"199,99"
023;23/01/2025;1241396;999999992542473;1;"99,99"
023;23/01/2025;1240953;999999992459698;1;"149,99"
023;23/01/2025;1240971;999999992300211;1;"29,99"
023;23/01/2025;1240971;999999992459294;1;"59,99"
023;23/01/2025;1240971;999999992627196;1;"89,99"
023;24/01/2025;1241864;999999991801404;1;"299,99"
023;24/01/2025;1241864;999999992557755;1;"229,99"
023;24/01/2025;1241864;999999992631735;2;"479,99"
054;16/01/2025;1236723;999999992526377;1;"299,99"
023;23/01/2025;1240967;999999992549200;1;"69,99"
201;16/01/2025;1236481;999999992538286;1;"199,99"
201;16/01/2025;1236481;999999992581664;1;"89,99"
201;16/01/2025;1236481;999999992331594;1;"179,99"
201;16/01/2025;1236481;999999992169212;1;"49,99"
201;16/01/2025;1236481;999999992578854;1;"199,99"
201;16/01/2025;1236469;999999992544177;1;"299,99"
067;17/01/2025;1237250;999999992577432;1;"89,99"
023;23/01/2025;1240944;999999992108889;1;"369,99"
023;23/01/2025;1240952;999999992570836;1;"289,99"
023;23/01/2025;1240952;999999992606917;1;"209,99"
068;09/01/2025;1233406;999999992553064;1;"119,99"
024;24/01/2025;1241630;999999992536341;1;"79,99"
343;08/01/2025;1230886;999999992600870;2;"399,99"
343;08/01/2025;1230886;999999992582314;1;"399,99"
343;08/01/2025;1230886;999999992635523;1;"799,99"
343;08/01/2025;1230886;999999992580350;1;"899,99"
343;08/01/2025;1230886;999999992623913;1;"499,99"
343;08/01/2025;1230886;999999992595052;1;"599,99"
343;08/01/2025;1230886;999999992621706;1;"999,99"
343;08/01/2025;1230886;999999992626660;1;"599,99"
343;08/01/2025;1230886;999999992626645;1;"149,99"
343;08/01/2025;1230886;999999992626646;1;"149,99"
343;08/01/2025;1230886;999999991702589;1;"359,99"
343;08/01/2025;1230886;999999992370184;1;"99,99"
343;08/01/2025;1230886;999999992573036;1;"189,99"
343;08/01/2025;1230886;999999992527955;1;"379,99"
343;08/01/2025;1230886;999999992624665;1;"479,99"
343;08/01/2025;1230886;999999992577620;1;"399,99"
343;08/01/2025;1230886;999999992438940;1;"499,99"
343;08/01/2025;1230886;999999992456877;1;"799,99"
343;08/01/2025;1230886;999999992476912;1;"499,99"
343;08/01/2025;1230886;999999992476913;1;"499,99"
343;08/01/2025;1230886;999999992484962;1;"399,99"
343;08/01/2025;1230886;999999992500812;1;"699,99"
343;08/01/2025;1230886;999999992504878;1;"799,99"
343;08/01/2025;1230886;999999992524688;1;"149,99"
343;08/01/2025;1230886;999999992542718;1;"999,99"
343;08/01/2025;1230886;999999992566517;1;"399,99"
343;08/01/2025;1230886;999999992589248;1;"699,99"
343;08/01/2025;1230886;999999992593541;1;"899,99"
343;08/01/2025;1230886;999999992596425;1;"449,99"
343;08/01/2025;1230886;999999992596720;1;"379,99"
343;08/01/2025;1230886;999999992627985;1;"1199,99"
224;22/01/2025;1240466;999999992470855;1;"179,99"
224;22/01/2025;1240466;999999992579680;1;"599,99"
419;22/01/2025;1240492;999999992493114;1;"29,99"
419;22/01/2025;1240492;999999992494296;1;"34,99"
419;22/01/2025;1240492;999999992575167;1;"49,99"
419;22/01/2025;1240492;999999992575192;2;"49,99"
419;22/01/2025;1240492;999999992575329;1;"29,99"
419;22/01/2025;1240492;999999992615109;1;"39,99"
419;22/01/2025;1240492;999999992615110;1;"39,99"
215;09/01/2025;1232378;999999992573432;1;"149,99"
109;09/01/2025;1233120;999999992492652;1;"299,99"
109;09/01/2025;1233123;999999992608600;1;"79,99"
215;09/01/2025;1233313;999999992530220;1;"199,99"
215;09/01/2025;1233295;999999992264233;1;"49,99"
215;09/01/2025;1233295;999999992447144;1;"59,99"
215;09/01/2025;1233295;999999992042728;1;"149,99"
215;09/01/2025;1233295;999999992447094;1;"79,99"
215;09/01/2025;1233295;999999992266334;1;"79,99"
215;09/01/2025;1233295;999999992447110;1;"79,99"
127;13/01/2025;1234356;999999992585739;1;"69,99"
127;13/01/2025;1234357;999999991950064;2;"49,99"
127;13/01/2025;1234357;999999991988205;1;"79,99"
127;13/01/2025;1234357;999999992539403;1;"149,99"
343;07/01/2025;1230904;999999992442896;1;"99,99"
343;07/01/2025;1230904;999999992365766;1;"349,99"
343;07/01/2025;1230904;999999991491651;1;"249,99"
343;07/01/2025;1230904;999999992561236;1;"379,99"
343;07/01/2025;1230904;999999992565183;1;"179,99"
125;10/01/2025;1233574;999999992571950;1;"79,99"
125;10/01/2025;1233574;999999992485441;1;"59,99"
125;10/01/2025;1233574;999999992594348;1;"99,99"
125;10/01/2025;1233574;999999992596255;1;"69,99"
114;22/01/2025;1240330;999999991951246;1;"59,99"
114;22/01/2025;1240330;999999992447510;1;"179,99"
114;22/01/2025;1240330;999999992349322;1;"179,99"
114;22/01/2025;1240330;999999992447508;1;"179,99"
114;22/01/2025;1240330;999999992496993;2;"149,99"
114;22/01/2025;1240330;999999992625005;1;"99,99"
201;16/01/2025;1236485;999999992568238;1;"69,99"
201;16/01/2025;1236477;999999992448246;1;"49,99"
201;16/01/2025;1236510;999999992114471;1;"79,99"
201;16/01/2025;1236510;999999992565175;1;"399,99"
022;16/01/2025;1236535;999999992054778;1;"159,99"
022;16/01/2025;1236535;999999992635571;1;"199,99"
017;23/01/2025;1241084;999999992605599;2;"599,99"
343;07/01/2025;1230885;999999992470285;1;"299,99"
343;07/01/2025;1230885;999999992470273;1;"299,99"
343;07/01/2025;1230885;999999992461723;1;"99,99"
343;07/01/2025;1230885;999999992624676;1;"699,99"
343;07/01/2025;1230885;999999992461641;1;"249,99"
343;07/01/2025;1230885;999999992528548;1;"159,99"
343;07/01/2025;1230885;999999992610146;1;"449,99"
064;14/01/2025;1235433;999999992328841;1;"29,99"
064;14/01/2025;1235433;999999992328838;1;"29,99"
064;14/01/2025;1235433;999999992573658;1;"34,99"
422;17/01/2025;1236040;999999992494862;1;"79,99"
117;08/01/2025;1232394;999999992269413;1;"329,99"
117;08/01/2025;1232394;999999992009222;1;"329,99"
117;08/01/2025;1232394;999999992009223;2;"329,99"
117;08/01/2025;1232394;999999992009224;3;"329,99"
117;08/01/2025;1232394;999999992009225;2;"329,99"
117;08/01/2025;1232394;999999992009226;2;"329,99"
117;08/01/2025;1232394;999999992009227;1;"329,99"
117;08/01/2025;1232394;999999992009228;1;"329,99"
117;08/01/2025;1232394;999999992269414;2;"329,99"
117;08/01/2025;1232394;999999992269417;1;"329,99"
201;17/01/2025;1237295;999999992564690;1;"0,01"
117;08/01/2025;1232401;999999992098932;1;"49,99"
045;20/01/2025;1238545;999999992100430;2;"179,99"
422;20/01/2025;1236069;999999992369498;1;"124,99"
422;20/01/2025;1236069;999999992369490;1;"124,99"
422;20/01/2025;1236069;999999992369491;1;"124,99"
043;15/01/2025;1236085;999999992624358;1;"119,99"
043;15/01/2025;1236085;999999992624359;1;"119,99"
343;07/01/2025;1230842;999999991686816;1;"59,99"
343;07/01/2025;1230842;999999992523069;-2;"59,99"
020;13/01/2025;1234221;999999992578428;1;"199,99"
109;09/01/2025;1233118;999999992110152;1;"99,99"
117;24/01/2025;1241844;999999992591551;1;"99,99"
117;24/01/2025;1241844;999999992581335;1;"149,99"
117;24/01/2025;1241844;999999992096112;1;"299,99"
117;24/01/2025;1241844;999999992587135;1;"199,99"
343;08/01/2025;1230924;999999992621478;1;"99,99"
343;08/01/2025;1230924;999999992104947;1;"129,99"
343;08/01/2025;1230924;999999992530101;1;"149,99"
343;08/01/2025;1230924;999999992530103;1;"149,99"
343;08/01/2025;1230924;999999992530104;1;"149,99"
343;08/01/2025;1230924;999999992530106;2;"149,99"
343;08/01/2025;1230924;999999992530107;4;"149,99"
343;08/01/2025;1230924;999999992531796;1;"149,99"
343;08/01/2025;1230924;999999992573910;1;"99,99"
343;08/01/2025;1230924;999999992585405;1;"119,99"
343;08/01/2025;1230924;999999992589967;1;"129,99"
343;08/01/2025;1230924;999999992621479;1;"99,99"
043;15/01/2025;1236085;999999992624360;1;"119,99"
043;15/01/2025;1236085;999999992624361;1;"119,99"
043;15/01/2025;1236085;999999992624362;1;"119,99"
043;15/01/2025;1236085;999999992624363;1;"119,99"
043;15/01/2025;1236085;999999992624364;1;"119,99"
043;15/01/2025;1236085;999999992624365;1;"119,99"
043;15/01/2025;1236085;999999992624366;2;"119,99"
043;15/01/2025;1236085;999999992624367;2;"119,99"
226;15/01/2025;1235912;999999992340166;1;"29,99"
317;15/01/2025;1235010;999999992455048;1;"39,99"
317;15/01/2025;1235010;999999992495256;1;"29,99"
317;15/01/2025;1235010;999999992495257;1;"29,99"
317;15/01/2025;1235028;999999992594935;1;"139,99"
317;15/01/2025;1235028;999999992500662;1;"99,99"
317;15/01/2025;1235028;999999992343404;1;"139,99"
317;15/01/2025;1235028;999999992377391;1;"19,99"
317;15/01/2025;1235028;999999992520052;1;"99,99"
317;15/01/2025;1235028;999999992539412;1;"139,99"
209;23/01/2025;1241164;999999992363107;1;"179,99"
023;24/01/2025;1241863;999999992625590;1;"159,99"
023;24/01/2025;1241863;999999992625625;1;"99,99"
023;24/01/2025;1241863;999999992577124;1;"279,99"
023;24/01/2025;1241863;999999992447109;2;"59,99"
023;24/01/2025;1241863;999999992028354;1;"149,99"
023;24/01/2025;1241863;999999991968580;1;"144,99"
023;24/01/2025;1241863;999999991968581;1;"144,99"
023;24/01/2025;1241863;999999992621954;1;"79,99"
023;24/01/2025;1241863;999999992007879;1;"124,99"
023;24/01/2025;1241863;999999992013243;1;"129,99"
023;24/01/2025;1241863;999999992041355;1;"99,99"
023;24/01/2025;1241863;999999992114121;1;"59,99"
023;24/01/2025;1241863;999999992441135;1;"79,99"
023;24/01/2025;1241863;999999992465852;1;"349,99"
023;24/01/2025;1241863;999999992625631;2;"179,99"
023;24/01/2025;1241863;999999992629038;1;"129,99"
058;15/01/2025;1235961;999999992104582;1;"299,99"
058;15/01/2025;1235961;999999992569200;1;"289,99"
058;15/01/2025;1235961;999999992108946;1;"289,99"
068;09/01/2025;1232182;999999992603564;1;"119,99"
068;09/01/2025;1232182;999999992627148;1;"109,99"
020;14/01/2025;1235186;999999992312689;1;"29,99"
333;14/01/2025;1232643;999999992628357;1;"129,99"
333;14/01/2025;1232643;999999992477511;1;"39,99"
333;14/01/2025;1232643;999999992477509;1;"39,99"
333;14/01/2025;1232643;999999992577398;1;"129,99"
317;15/01/2025;1235110;999999992526916;1;"69,99"
317;15/01/2025;1235110;999999992530102;1;"149,99"
061;13/01/2025;1234842;999999992568218;1;"369,99"
061;13/01/2025;1234842;999999992526342;1;"439,99"
333;13/01/2025;1232667;999999992236788;1;"149,99"
006;13/01/2025;1234267;999999992327057;1;"249,99"
333;13/01/2025;1232653;999999992566239;1;"579,99"
333;13/01/2025;1232653;999999992518468;1;"409,99"
333;13/01/2025;1232639;999999992483889;1;"49,99"
063;16/01/2025;1236397;999999991865076;1;"129,99"
226;14/01/2025;1235041;999999992625959;1;"149,99"
226;14/01/2025;1235046;999999992506210;1;"79,99"
226;14/01/2025;1235046;999999992546852;1;"59,99"
042;16/01/2025;1236688;999999992596295;1;"49,99"
317;15/01/2025;1235104;999999991702587;1;"359,99"
317;15/01/2025;1235104;999999992319171;1;"199,99"
317;15/01/2025;1235104;999999992511068;1;"79,99"
317;15/01/2025;1235104;999999992536612;2;"399,99"
317;15/01/2025;1235104;999999992621721;1;"349,99"
019;14/01/2025;1235355;999999992100570;1;"299,99"
226;14/01/2025;1234752;999999992085255;1;"35,99"
226;14/01/2025;1234752;999999992568741;1;"39,99"
226;14/01/2025;1234752;999999992339441;1;"89,99"
226;14/01/2025;1234752;999999990605229;1;"39,99"
226;14/01/2025;1234752;999999992317919;1;"39,99"
226;14/01/2025;1234752;999999991856233;1;"149,99"
226;14/01/2025;1234752;999999992590275;1;"79,99"
333;10/01/2025;1232617;999999992455051;1;"9,99"
333;10/01/2025;1232617;999999992455061;1;"9,99"
333;10/01/2025;1232617;999999992425196;1;"79,99"
333;10/01/2025;1232617;999999992415745;1;"14,99"
333;10/01/2025;1232617;999999992420162;1;"9,99"
333;10/01/2025;1232617;999999992421089;2;"9,99"
333;10/01/2025;1232617;999999992421476;2;"9,99"
333;10/01/2025;1232617;999999992425173;1;"9,99"
333;10/01/2025;1232617;999999992495483;1;"9,99"
353;22/01/2025;1239279;999999992586286;1;"299,99"
353;22/01/2025;1239279;999999992611777;1;"699,99"
353;22/01/2025;1239279;999999992093189;1;"249,99"
353;22/01/2025;1239279;999999992603207;1;"999,99"
353;22/01/2025;1239279;999999992460687;1;"399,99"
353;22/01/2025;1239279;999999992366285;1;"149,99"
353;22/01/2025;1239279;999999992487837;1;"499,99"
353;22/01/2025;1239279;999999992317465;1;"149,99"
353;22/01/2025;1239279;999999992433890;1;"219,99"
353;22/01/2025;1239279;999999992448784;1;"299,99"
353;22/01/2025;1239279;999999992450554;1;"599,99"
353;22/01/2025;1239279;999999992544336;1;"299,99"
353;22/01/2025;1239279;999999992550876;1;"1099,99"
353;22/01/2025;1239279;999999992580351;1;"899,99"
072;23/01/2025;1240956;999999992510233;1;"379,99"
072;23/01/2025;1240956;999999992510235;1;"379,99"
201;16/01/2025;1236465;999999992632669;1;"49,99"
201;16/01/2025;1236843;999999992171953;1;"79,99"
061;14/01/2025;1234847;999999992291501;1;"129,99"
061;14/01/2025;1234847;999999992618685;1;"349,99"
061;14/01/2025;1234847;999999992082843;1;"79,99"
338;23/01/2025;1241354;999999992593915;1;"649,99"
338;23/01/2025;1241354;999999992628246;1;"399,99"
338;23/01/2025;1241354;999999992471671;1;"189,99"
338;23/01/2025;1241354;999999992496885;1;"249,99"
338;23/01/2025;1241354;999999992461631;1;"249,99"
338;23/01/2025;1241354;999999992593912;1;"649,99"
023;23/01/2025;1241412;999999992498887;1;"29,99"
036;22/01/2025;1240540;999999991909611;1;100
036;22/01/2025;1240540;999999991909577;1;100
036;22/01/2025;1240540;999999991909554;1;100
036;22/01/2025;1240540;999999991909559;-1;100
036;22/01/2025;1240540;999999991911990;1;100
063;16/01/2025;1236405;999999992593212;1;"399,99"
004;23/01/2025;1240892;999999992599772;6;"129,99"
004;23/01/2025;1240892;999999992599773;12;"129,99"
004;23/01/2025;1240892;999999992599774;6;"129,99"
063;17/01/2025;1236768;999999992336948;1;"89,99"
125;10/01/2025;1233559;999999992065240;1;"9,99"
125;10/01/2025;1233559;999999992322003;1;"19,99"
125;10/01/2025;1233559;999999992459703;1;"149,99"
422;17/01/2025;1236035;999999991780669;1;"259,99"
125;10/01/2025;1233558;999999992606916;1;"209,99"
125;10/01/2025;1233558;999999992432369;1;"149,99"
125;10/01/2025;1233558;999999992456691;1;"149,99"
125;10/01/2025;1233570;999999992629232;1;"69,99"
211;10/01/2025;1233835;999999992242557;1;"7,99"
211;10/01/2025;1233835;999999992236375;1;"26,99"
211;10/01/2025;1233835;999999992027558;1;"149,99"
211;10/01/2025;1233835;999999991856234;1;"149,99"
211;10/01/2025;1233835;999999991801935;1;"39,99"
211;10/01/2025;1233835;999999992158797;1;"7,99"
211;10/01/2025;1233835;999999992567431;1;"39,99"
211;10/01/2025;1233835;999999991805646;1;"149,99"
211;10/01/2025;1233835;999999991805647;1;"149,99"
211;10/01/2025;1233835;999999992196245;1;"39,99"
117;08/01/2025;1232593;999999992578802;1;"169,99"
343;08/01/2025;1230934;999999992585385;1;"129,99"
343;08/01/2025;1230934;999999992573963;1;"149,99"
343;08/01/2025;1230934;999999992586438;1;"129,99"
343;08/01/2025;1230934;999999992527193;1;"179,99"
343;08/01/2025;1230934;999999992621274;1;"219,99"
343;08/01/2025;1230934;999999992527195;1;"179,99"
343;08/01/2025;1230934;999999992621275;1;"219,99"
343;08/01/2025;1230934;999999992527194;2;"179,99"
343;08/01/2025;1230934;999999992573906;1;"199,99"
343;08/01/2025;1230934;999999992621269;1;"229,99"
343;08/01/2025;1230934;999999992527205;1;"159,99"
343;08/01/2025;1230934;999999992527206;1;"159,99"
343;08/01/2025;1230934;999999992527207;1;"159,99"
343;08/01/2025;1230934;999999992533053;1;"199,99"
224;22/01/2025;1240474;999999992093647;1;"149,99"
004;09/01/2025;1233008;999999992533896;1;"329,99"
226;15/01/2025;1235783;999999992564690;1;"0,01"
333;10/01/2025;1232621;999999992574348;-1;"179,99"
317;15/01/2025;1235126;999999992573931;1;"169,99"
317;15/01/2025;1235112;999999992527058;1;"149,99"
422;17/01/2025;1236033;999999992424806;1;"29,99"
072;23/01/2025;1241152;999999992528122;1;"49,99"
422;17/01/2025;1236033;999999992441701;1;"99,99"
422;17/01/2025;1236033;999999992445905;1;"99,99"
422;17/01/2025;1236033;999999992447622;1;"69,99"
422;17/01/2025;1236033;999999992451479;1;"129,99"
422;17/01/2025;1236033;999999992452330;1;"29,99"
422;17/01/2025;1236033;999999992472863;1;"129,99"
422;17/01/2025;1236033;999999992491814;1;"149,99"
422;17/01/2025;1236033;999999992495227;1;"179,99"
422;17/01/2025;1236033;999999992498831;1;"49,99"
422;17/01/2025;1236033;999999992560928;1;"129,99"
422;17/01/2025;1236033;999999992572797;1;"119,99"
063;16/01/2025;1236402;999999992281197;1;"129,99"
063;16/01/2025;1236402;999999992518696;1;"359,99"
031;23/01/2025;1241220;999999992570680;1;"399,99"
072;23/01/2025;1241145;999999992512051;1;"259,99"
072;23/01/2025;1241145;999999992590864;2;"59,99"
422;17/01/2025;1236034;999999992580873;1;"139,99"
422;17/01/2025;1236027;999999992459330;1;"59,99"
422;17/01/2025;1236027;999999992577397;1;"129,99"
422;17/01/2025;1236027;999999992614113;1;"129,99"
035;17/01/2025;1237193;999999992621016;1;"179,99"
035;17/01/2025;1237193;999999992632990;1;"99,99"
209;23/01/2025;1241168;999999992626287;1;"249,99"
209;23/01/2025;1241168;999999992255906;1;"49,99"
209;23/01/2025;1241168;999999992587199;1;"219,99"
209;23/01/2025;1241189;999999991961164;1;"149,99"
422;17/01/2025;1236023;999999992483646;1;"99,99"
128;09/01/2025;1233225;999999992604049;1;"49,99"
075;17/01/2025;1237204;999999992041056;1;"129,99"
075;17/01/2025;1237204;999999992041051;1;"129,99"
075;17/01/2025;1237204;999999992041052;2;"129,99"
075;17/01/2025;1237204;999999992041053;3;"129,99"
075;17/01/2025;1237204;999999992041054;3;"129,99"
075;17/01/2025;1237204;999999992041055;2;"129,99"
075;17/01/2025;1237204;999999992596510;1;"149,99"
333;14/01/2025;1232635;999999992480871;1;"69,99"
333;14/01/2025;1232635;999999992480868;1;"69,99"
333;14/01/2025;1232635;999999992433563;1;"39,99"
