LOJA;DATA;COMPLEMENTO;SKU;QTDEMOVIMENTADA;VALOR
001;03/06/2025;1303163;999999992028354;1;"149,99"
001;03/06/2025;1303163;999999992621953;1;"79,99"
001;03/06/2025;1303163;999999992041350;1;"99,99"
001;03/06/2025;1303163;999999992652717;1;"109,99"
001;03/06/2025;1303163;999999992107507;2;"49,99"
001;03/06/2025;1303163;999999992576651;1;"179,99"
001;03/06/2025;1303163;999999992605584;1;"199,99"
224;04/06/2025;1303501;999999992535584;1;"249,99"
224;04/06/2025;1303501;999999992535585;1;"199,99"
224;04/06/2025;1303501;999999992599647;1;"309,99"
224;04/06/2025;1303501;999999992649359;1;"239,99"
224;04/06/2025;1303501;999999992649360;1;"239,99"
367;06/06/2025;1304514;999999992657669;1;"699,99"
367;06/06/2025;1304514;999999992025958;1;"389,99"
367;06/06/2025;1304514;999999992653371;1;"399,99"
367;06/06/2025;1304514;999999992377934;1;"79,99"
367;06/06/2025;1304514;999999992088200;1;"249,99"
367;06/06/2025;1304514;999999992360095;1;"199,99"
367;06/06/2025;1304514;999999992377921;2;"79,99"
367;06/06/2025;1304514;999999992433118;1;"29,99"
367;06/06/2025;1304514;999999992437734;1;"149,99"
367;06/06/2025;1304514;999999992441319;1;"199,99"
367;06/06/2025;1304514;999999992448144;1;"359,99"
367;06/06/2025;1304514;999999992641136;1;"259,99"
367;06/06/2025;1304514;999999992646803;1;"229,99"
367;06/06/2025;1304869;999999992424305;1;"99,99"
367;06/06/2025;1304869;999999992666950;1;"199,99"
367;06/06/2025;1304869;999999992526815;1;"129,99"
367;06/06/2025;1304869;999999992526819;1;"129,99"
367;06/06/2025;1304869;999999992527225;1;"219,99"
224;04/06/2025;1303639;999999992546526;1;"249,99"
349;05/06/2025;1304573;999999992519032;1;"149,99"
367;06/06/2025;1304873;999999992528067;1;"199,99"
367;06/06/2025;1304873;999999992648025;1;"229,99"
367;06/06/2025;1304873;999999992653653;1;"199,99"
367;06/06/2025;1304873;999999992573971;1;"119,99"
367;06/06/2025;1304873;999999992573979;1;"79,99"
367;06/06/2025;1304873;999999992648719;1;"99,99"
367;06/06/2025;1304873;999999992648721;1;"99,99"
367;06/06/2025;1304852;999999992633239;1;"399,99"
430;05/06/2025;1304690;999999992596744;2;"99,99"
430;05/06/2025;1304690;999999992651534;1;"139,99"
430;05/06/2025;1304690;999999992594663;3;"129,99"
124;05/06/2025;1304366;999999992629929;1;"1799,99"
124;05/06/2025;1304366;999999992629928;1;"1799,99"
117;03/06/2025;1303300;999999992642408;1;"189,99"
117;03/06/2025;1303300;999999992642409;1;"189,99"
117;03/06/2025;1303300;999999992642411;1;"189,99"
117;03/06/2025;1303300;999999992642413;1;"189,99"
117;03/06/2025;1303300;999999992642423;1;"189,99"
117;03/06/2025;1303300;999999992642426;1;"189,99"
117;03/06/2025;1303300;999999992642427;1;"189,99"
349;05/06/2025;1304565;999999992657411;1;"599,99"
349;05/06/2025;1304565;999999992657414;1;"599,99"
349;05/06/2025;1304565;999999992660646;1;"499,99"
003;06/06/2025;1305099;999999992659574;1;"24,99"
003;06/06/2025;1305099;999999992659573;1;"24,99"
003;06/06/2025;1305099;999999992320461;1;"9,99"
003;06/06/2025;1305099;999999992320462;1;"9,99"
003;06/06/2025;1305099;999999992320464;1;"9,99"
003;06/06/2025;1305099;999999992288633;1;"29,99"
003;06/06/2025;1305099;999999992498178;1;"19,99"
001;02/06/2025;1302854;999999992650410;1;"169,99"
001;02/06/2025;1302854;999999992038951;1;"229,99"
001;02/06/2025;1302854;999999992569562;1;"179,99"
001;02/06/2025;1302854;999999992463016;1;"399,99"
001;02/06/2025;1302854;999999992480831;1;"79,99"
001;02/06/2025;1302854;999999992607353;1;"149,99"
001;02/06/2025;1302854;999999992660615;1;"129,99"
068;04/06/2025;1303623;999999992489538;1;"99,99"
002;12/06/2025;1307113;999999991998239;1;"44,99"
002;12/06/2025;1307113;999999992600240;1;"24,99"
002;12/06/2025;1307113;999999992036560;1;"29,99"
002;12/06/2025;1307113;999999990779326;2;"9,99"
006;17/06/2025;1309002;999999992625045;1;"89,99"
413;17/06/2025;1308505;999999992441138;1;"79,99"
413;17/06/2025;1308505;999999992491974;1;"129,99"
413;17/06/2025;1308505;999999992501213;1;"129,99"
413;17/06/2025;1308505;999999992378521;1;"99,99"
356;20/06/2025;1310873;999999992459777;1;"299,99"
216;20/06/2025;1310801;999999992667823;1;"229,99"
216;20/06/2025;1310801;999999992667824;2;"229,99"
216;20/06/2025;1310801;999999992003897;1;"249,99"
216;20/06/2025;1310801;999999992003898;1;"249,99"
216;20/06/2025;1310801;999999992003900;1;"249,99"
216;20/06/2025;1310801;999999992026749;1;"229,99"
216;20/06/2025;1310801;999999992026750;1;"229,99"
216;20/06/2025;1310801;999999992531580;1;"129,99"
216;20/06/2025;1310801;999999992531582;1;"129,99"
216;20/06/2025;1310801;999999992298153;1;"169,99"
204;16/06/2025;1308418;999999992585419;1;"149,99"
404;16/06/2025;1308286;999999992365117;1;"99,99"
404;16/06/2025;1308286;999999992662140;1;"199,99"
404;16/06/2025;1308286;999999992365115;1;"99,99"
404;16/06/2025;1308286;999999992368041;1;"99,99"
404;16/06/2025;1308286;999999992419823;1;"39,99"
404;16/06/2025;1308286;999999992524494;1;"69,99"
404;16/06/2025;1308286;999999992580518;1;"599,99"
006;17/06/2025;1309001;999999992647061;1;"159,99"
006;17/06/2025;1309001;999999992573492;1;"109,99"
006;17/06/2025;1309001;999999992649823;1;"169,99"
404;16/06/2025;1308286;999999992611812;1;"199,99"
221;11/06/2025;1306881;999999992599351;1;"179,99"
302;11/06/2025;1306691;999999992632626;1;"109,99"
302;11/06/2025;1306691;999999992529761;1;"149,99"
302;11/06/2025;1306691;999999992585286;1;"129,99"
339;12/06/2025;1306963;999999992527513;1;"169,99"
339;12/06/2025;1306963;999999992621291;1;"149,99"
404;16/06/2025;1308284;999999992367782;1;"149,99"
404;16/06/2025;1308284;999999992471687;1;"189,99"
404;16/06/2025;1308284;999999992470486;1;"99,99"
404;16/06/2025;1308284;999999992652543;1;"179,99"
404;16/06/2025;1308288;999999992378634;1;"99,99"
404;16/06/2025;1308288;999999992367846;1;"199,99"
404;16/06/2025;1308288;999999992513543;1;"69,99"
006;16/06/2025;1308375;999999992441390;1;"129,99"
006;16/06/2025;1308375;999999992638037;1;"379,99"
006;16/06/2025;1308375;999999992646297;1;"199,99"
339;12/06/2025;1306975;999999992581675;1;"249,99"
339;12/06/2025;1306975;999999992518979;1;"149,99"
006;19/06/2025;1310532;999999991234185;1;50
216;20/06/2025;1310836;999999992506241;1;"99,99"
339;12/06/2025;1306965;999999992533573;1;"119,99"
339;12/06/2025;1306981;999999992491873;1;"99,99"
422;18/06/2025;1309862;999999992632032;1;"139,99"
422;18/06/2025;1309862;999999992480105;1;"69,99"
422;18/06/2025;1309862;999999992617475;1;"79,99"
339;12/06/2025;1306967;999999992465337;1;"59,99"
216;20/06/2025;1310844;999999992669755;1;"379,99"
216;20/06/2025;1310844;999999992667157;1;"389,99"
216;20/06/2025;1310844;999999992667158;1;"389,99"
006;16/06/2025;1308354;999999992660348;1;"599,99"
006;16/06/2025;1308354;999999992590616;1;"449,99"
006;16/06/2025;1308354;999999992594868;1;"199,99"
226;17/06/2025;1308954;999999992624570;1;"349,99"
413;17/06/2025;1308504;999999992649409;1;"239,99"
413;17/06/2025;1308504;999999992447962;1;"59,99"
413;17/06/2025;1308504;999999992551652;1;"199,99"
413;17/06/2025;1308504;999999992577235;1;"199,99"
413;17/06/2025;1308504;999999992661307;1;"179,99"
441;11/06/2025;1306334;999999992645107;1;"139,99"
226;17/06/2025;1308956;999999992369488;1;"124,99"
226;17/06/2025;1308956;999999992041390;1;"124,99"
226;17/06/2025;1308956;999999992504612;1;"109,99"
006;17/06/2025;1309000;999999992499181;1;"109,99"
006;17/06/2025;1309000;999999992595650;1;"109,99"
318;13/06/2025;1307362;999999992591456;1;"249,99"
318;13/06/2025;1307362;999999992658522;1;"149,99"
318;13/06/2025;1307362;999999992633224;1;"299,99"
318;13/06/2025;1307362;999999992638916;1;"399,99"
302;10/06/2025;1306268;999999992590112;1;"79,99"
302;10/06/2025;1306268;999999992531898;1;"129,99"
302;10/06/2025;1306268;999999992616785;1;"259,99"
302;10/06/2025;1306268;999999992629402;1;"89,99"
302;10/06/2025;1306268;999999992637386;1;"229,99"
302;10/06/2025;1306268;999999992660446;1;"139,99"
006;17/06/2025;1308988;999999992553896;1;"239,99"
006;17/06/2025;1308988;999999992651942;1;"299,99"
006;17/06/2025;1308988;999999992654808;1;"249,99"
006;17/06/2025;1308988;999999992651326;1;"259,99"
006;17/06/2025;1308988;999999992649452;1;"469,99"
006;17/06/2025;1308988;999999992649443;1;"369,99"
006;17/06/2025;1308988;999999992539842;1;"269,99"
006;17/06/2025;1308988;999999992349573;1;"289,99"
006;17/06/2025;1308988;999999992565043;1;"189,99"
006;17/06/2025;1308988;999999992657431;1;"289,99"
006;17/06/2025;1308987;999999991780705;1;"379,99"
006;17/06/2025;1308987;999999991780706;1;"379,99"
006;17/06/2025;1308987;999999991780707;1;"379,99"
006;17/06/2025;1308987;999999992327045;1;"279,99"
109;16/06/2025;1308392;999999992607241;2;"34,99"
109;16/06/2025;1308392;999999992489620;1;"39,99"
109;16/06/2025;1308392;999999992619080;1;"59,99"
109;16/06/2025;1308392;999999992631897;1;"49,99"
109;16/06/2025;1308405;999999992551775;1;"59,99"
109;16/06/2025;1308399;999999992306872;1;"99,99"
318;13/06/2025;1307363;999999992533053;1;"199,99"
318;13/06/2025;1307363;999999992104974;1;"199,99"
318;13/06/2025;1307363;999999992533054;1;"199,99"
318;13/06/2025;1307363;999999992581674;2;"249,99"
318;13/06/2025;1307363;999999992651760;1;"249,99"
413;17/06/2025;1308514;999999992487200;1;"99,99"
413;17/06/2025;1308514;999999992596744;1;"99,99"
413;17/06/2025;1308514;999999992651533;2;"129,99"
413;17/06/2025;1308514;999999992526835;1;"149,99"
413;17/06/2025;1308514;999999992594663;1;"129,99"
006;17/06/2025;1308998;999999992655142;1;"279,99"
006;17/06/2025;1308998;999999992655156;1;"269,99"
226;17/06/2025;1308965;999999992564689;1;"0,01"
226;17/06/2025;1308965;999999992564691;1;"0,01"
226;17/06/2025;1308965;999999992564690;4;"0,01"
109;17/06/2025;1308404;999999992500046;1;"29,99"
109;17/06/2025;1308404;999999992482673;1;"59,99"
109;17/06/2025;1308404;999999992500061;1;"59,99"
006;17/06/2025;1308996;999999991985748;1;"119,99"
006;17/06/2025;1308996;999999992580974;1;"79,99"
006;17/06/2025;1308996;999999992595104;1;"139,99"
006;17/06/2025;1308996;999999992642962;1;"279,99"
226;17/06/2025;1309194;999999992159021;1;"9,99"
226;17/06/2025;1309194;999999992634632;1;"149,99"
226;17/06/2025;1309194;999999992027558;1;"149,99"
226;17/06/2025;1309194;999999992575480;1;"39,99"
226;17/06/2025;1309194;999999992575481;1;"39,99"
226;17/06/2025;1309194;999999992575483;2;"39,99"
226;17/06/2025;1309194;999999992445647;1;"9,99"
226;17/06/2025;1309194;999999991805647;1;"149,99"
228;18/06/2025;1309704;999999992632727;1;"69,99"
109;17/06/2025;1308404;999999992641945;1;"199,99"
226;17/06/2025;1308964;999999992625280;1;"249,99"
009;13/06/2025;1307763;999999992667436;1;"29,99"
009;13/06/2025;1307763;999999992345365;1;"39,99"
009;13/06/2025;1307763;999999991504736;2;"9,99"
009;13/06/2025;1307763;999999990614492;1;"39,99"
009;13/06/2025;1307763;999999991837101;1;"149,99"
009;13/06/2025;1307763;999999992526230;1;"49,99"
009;13/06/2025;1307763;999999992529814;1;"79,99"
009;13/06/2025;1307763;999999990744496;1;"39,99"
009;13/06/2025;1307763;999999992575490;1;"59,99"
009;13/06/2025;1307763;999999990743170;1;"39,99"
009;13/06/2025;1307763;999999990743171;1;"39,99"
009;13/06/2025;1307763;999999991805646;1;"149,99"
009;13/06/2025;1307763;999999990743202;1;"19,99"
006;19/06/2025;1310463;999999992662175;1;"269,99"
006;19/06/2025;1310463;999999992233002;1;"159,99"
006;19/06/2025;1310463;999999992342897;1;"169,99"
006;19/06/2025;1310463;999999992448704;1;"199,99"
006;19/06/2025;1310463;999999992463679;1;"129,99"
006;19/06/2025;1310463;999999992597766;1;"109,99"
006;19/06/2025;1310463;999999992610384;1;"279,99"
006;19/06/2025;1310463;999999992648377;1;"269,99"
006;19/06/2025;1310463;999999992658829;1;"249,99"
006;19/06/2025;1310448;999999992549837;1;"129,99"
006;19/06/2025;1310462;999999992625195;1;"119,99"
006;19/06/2025;1310462;999999992629311;1;"89,99"
006;19/06/2025;1310458;999999992596128;1;"99,99"
006;19/06/2025;1310455;999999992629209;1;"59,99"
006;19/06/2025;1310455;999999992621147;1;"39,99"
006;19/06/2025;1310455;999999992629232;1;"69,99"
006;19/06/2025;1310455;999999992629237;1;"69,99"
431;09/06/2025;1305632;999999992574512;1;"69,99"
431;09/06/2025;1305632;999999992431030;1;"9,99"
431;09/06/2025;1305632;999999992482710;1;"39,99"
431;09/06/2025;1305632;999999992528515;1;"39,99"
017;11/06/2025;1306716;999999992544002;1;"129,99"
017;11/06/2025;1306716;999999992544004;1;"129,99"
318;13/06/2025;1307369;999999992533456;1;"149,99"
318;13/06/2025;1307354;999999992572966;1;"179,99"
318;13/06/2025;1307354;999999992668110;1;"139,99"
339;12/06/2025;1306970;999999992586424;1;"299,99"
339;12/06/2025;1306970;999999992576139;1;"239,99"
339;12/06/2025;1306970;999999992638921;1;"249,99"
339;12/06/2025;1306970;999999992437049;2;"239,99"
339;12/06/2025;1306970;999999992527732;1;"199,99"
339;12/06/2025;1306970;999999992527733;1;"199,99"
339;12/06/2025;1306970;999999992532783;2;"299,99"
339;12/06/2025;1306968;999999992653600;1;"399,99"
339;12/06/2025;1306968;999999992644098;1;"399,99"
339;12/06/2025;1306968;999999992644097;1;"399,99"
339;12/06/2025;1306968;999999992532473;1;"279,99"
339;12/06/2025;1306968;999999992644725;1;"319,99"
339;12/06/2025;1306968;999999992670276;1;"399,99"
339;12/06/2025;1306968;999999992637400;1;"369,99"
339;12/06/2025;1306968;999999992637399;3;"369,99"
339;12/06/2025;1306968;999999992644099;5;"399,99"
216;20/06/2025;1310827;999999992635940;1;"299,99"
216;20/06/2025;1310827;999999992659399;1;"399,99"
216;20/06/2025;1310827;999999992571304;1;"449,99"
216;20/06/2025;1310827;999999992664683;1;"399,99"
302;10/06/2025;1306548;999999992622962;1;"259,99"
302;10/06/2025;1306548;999999992348368;1;"179,99"
302;10/06/2025;1306264;999999992638391;1;"129,99"
302;10/06/2025;1306264;999999992629970;2;"99,99"
302;10/06/2025;1306264;999999992663998;1;"179,99"
339;12/06/2025;1306964;999999992341356;1;"119,99"
339;12/06/2025;1306964;999999992532684;1;"159,99"
339;12/06/2025;1306964;999999992624298;1;"149,99"
339;12/06/2025;1306964;999999992651116;1;"89,99"
228;18/06/2025;1309705;999999992447509;1;"179,99"
228;18/06/2025;1309705;999999992503679;1;"59,99"
228;18/06/2025;1309705;999999992517844;1;"149,99"
228;18/06/2025;1309705;999999992622697;1;"149,99"
006;18/06/2025;1309902;999999992306795;1;"129,99"
006;18/06/2025;1309902;999999992545000;1;"329,99"
006;18/06/2025;1309886;999999992532894;1;"399,99"
006;18/06/2025;1309886;999999992347619;1;"179,99"
006;18/06/2025;1309887;999999992531895;1;"199,99"
006;18/06/2025;1309887;999999992521797;1;"199,99"
006;18/06/2025;1309887;999999992566055;1;"149,99"
006;18/06/2025;1309887;999999992589607;1;"159,99"
006;18/06/2025;1309887;999999992610337;1;"229,99"
006;18/06/2025;1309887;999999992645255;1;"179,99"
006;18/06/2025;1309887;999999992651243;1;"399,99"
003;09/06/2025;1305624;999999992651964;1;"169,99"
003;09/06/2025;1305624;999999992616770;1;"99,99"
003;09/06/2025;1305626;999999992605579;1;
003;09/06/2025;1305627;999999992057282;1;"49,99"
003;09/06/2025;1305627;999999992270672;1;"19,99"
003;09/06/2025;1305611;999999992372280;1;"189,99"
003;09/06/2025;1305611;999999992564253;1;"189,99"
003;09/06/2025;1305611;999999992094443;1;"289,99"
003;09/06/2025;1305611;999999992544208;1;"299,99"
003;09/06/2025;1305611;999999992548501;1;"229,99"
003;09/06/2025;1305611;999999992551523;1;"119,99"
003;09/06/2025;1305611;999999992564199;1;"179,99"
006;16/06/2025;1308363;999999992601196;1;"349,99"
226;17/06/2025;1308955;999999992621953;1;"79,99"
226;17/06/2025;1308955;999999992079114;2;"134,99"
226;17/06/2025;1308955;999999992622162;1;"189,99"
302;10/06/2025;1306263;999999992651771;1;"119,99"
302;10/06/2025;1306263;999999992651773;1;"119,99"
302;10/06/2025;1306263;999999992651774;1;"119,99"
302;10/06/2025;1306273;999999992528016;2;"499,99"
302;10/06/2025;1306273;999999992633220;2;"299,99"
302;10/06/2025;1306273;999999992633226;2;"299,99"
302;10/06/2025;1306273;999999992658495;1;"149,99"
302;10/06/2025;1306284;999999992621280;1;"159,99"
017;11/06/2025;1306720;999999992651243;1;"399,99"
017;11/06/2025;1306720;999999992532747;1;"159,99"
017;11/06/2025;1306720;999999992635530;1;"349,99"
017;11/06/2025;1306720;999999992651241;1;"399,99"
441;11/06/2025;1306332;999999992541948;1;"289,99"
441;11/06/2025;1306332;999999992542117;1;"199,99"
441;11/06/2025;1306340;999999992512550;1;"69,99"
441;11/06/2025;1306340;999999992617594;2;"49,99"
441;11/06/2025;1306340;999999992616370;1;"99,99"
002;12/06/2025;1307098;999999992009030;1;"69,99"
002;12/06/2025;1307098;999999992309509;1;"49,99"
002;12/06/2025;1307098;999999992462040;1;"249,99"
002;12/06/2025;1307098;999999992522241;1;"299,99"
302;11/06/2025;1306676;999999992586466;1;"124,99"
302;11/06/2025;1306676;999999992622065;1;"59,99"
436;17/06/2025;1309393;999999992424703;1;"19,99"
302;11/06/2025;1306674;999999992503600;1;"359,99"
302;11/06/2025;1306674;999999992588633;1;"199,99"
302;11/06/2025;1306674;999999992590279;1;"369,99"
302;11/06/2025;1306674;999999992605584;1;"199,99"
302;11/06/2025;1306674;999999992622341;1;"349,99"
302;11/06/2025;1306674;999999992642187;1;"369,99"
302;11/06/2025;1306674;999999992642188;1;"369,99"
302;11/06/2025;1306674;999999992644990;1;"279,99"
347;17/06/2025;1309033;999999992652545;1;"179,99"
347;17/06/2025;1309041;999999991267593;1;"229,99"
347;17/06/2025;1309036;999999992365115;1;"99,99"
347;17/06/2025;1309036;999999992377915;1;"79,99"
347;17/06/2025;1309036;999999992500643;1;"299,99"
109;16/06/2025;1308403;999999992289242;1;"9,99"
221;11/06/2025;1306868;999999992141032;1;"9,99"
221;11/06/2025;1306876;999999992544912;1;"59,99"
125;10/06/2025;1306321;999999992649075;1;"19,99"
125;10/06/2025;1306321;999999991504736;1;"9,99"
125;10/06/2025;1306321;999999992363463;1;"29,99"
204;16/06/2025;1308264;999999991805647;1;"149,99"
204;16/06/2025;1308264;999999992328840;1;"12,99"
204;16/06/2025;1308264;999999992483937;1;"29,99"
204;16/06/2025;1308264;999999992177953;1;"29,99"
204;16/06/2025;1308264;999999992177958;5;"29,99"
204;16/06/2025;1308264;999999992085256;2;"29,99"
204;16/06/2025;1308264;999999991856234;1;"149,99"
204;16/06/2025;1308264;999999992158797;1;"7,99"
204;16/06/2025;1308264;999999992202726;1;"29,99"
204;16/06/2025;1308264;999999992237845;1;"19,99"
204;16/06/2025;1308264;999999992242557;1;"7,99"
441;11/06/2025;1306342;999999992499874;1;"69,99"
441;11/06/2025;1306342;999999992659110;1;"149,99"
441;11/06/2025;1306345;999999992498785;1;"99,99"
441;11/06/2025;1306345;999999992583159;1;"249,99"
441;11/06/2025;1306345;999999992645627;1;"259,99"
441;11/06/2025;1306345;999999992655600;1;"249,99"
125;10/06/2025;1306195;999999992539888;1;"169,99"
125;10/06/2025;1306195;999999992564208;1;"179,99"
441;11/06/2025;1306344;999999992537720;1;"69,99"
441;11/06/2025;1306344;999999992617564;1;"39,99"
441;11/06/2025;1306344;999999992537719;1;"69,99"
441;11/06/2025;1306344;999999992583526;1;"69,99"
441;11/06/2025;1306341;999999992533693;1;"79,99"
441;11/06/2025;1306341;999999992645573;1;"79,99"
441;11/06/2025;1306341;999999992594034;1;"99,99"
227;10/06/2025;1306170;999999992531901;1;"199,99"
227;10/06/2025;1306170;999999992558841;1;"369,99"
227;10/06/2025;1306170;999999992574032;1;"139,99"
227;10/06/2025;1306170;999999992605914;1;"79,99"
302;11/06/2025;1306675;999999992621932;2;"79,99"
302;11/06/2025;1306675;999999992642183;1;"149,99"
302;11/06/2025;1306675;999999992488368;1;"59,99"
017;11/06/2025;1306713;999999992491861;1;"59,99"
017;11/06/2025;1306713;999999992072374;1;"399,99"
017;11/06/2025;1306719;999999992532901;1;"399,99"
017;11/06/2025;1306719;999999992438561;1;"279,99"
017;11/06/2025;1306719;999999992664696;1;"399,99"
017;11/06/2025;1306719;999999992532884;1;"399,99"
017;11/06/2025;1306739;999999991996735;1;"119,99"
009;13/06/2025;1307642;999999992622701;1;"189,99"
009;13/06/2025;1307642;999999992479203;1;"149,99"
009;13/06/2025;1307642;999999992624974;1;"39,99"
302;11/06/2025;1306675;999999992642154;1;"149,99"
302;11/06/2025;1306675;999999992642175;1;"189,99"
302;11/06/2025;1306675;999999992643491;1;"169,99"
006;16/06/2025;1308356;999999992631515;1;"499,99"
109;16/06/2025;1308688;999999992615032;1;"149,99"
109;16/06/2025;1308688;999999992578458;1;"89,99"
436;17/06/2025;1309391;999999992482641;1;"39,99"
436;17/06/2025;1309391;999999992490335;1;"79,99"
228;18/06/2025;1309703;999999992573777;1;"59,99"
017;11/06/2025;1307056;999999992579179;1;"799,99"
017;11/06/2025;1307056;999999992595047;1;"599,99"
436;17/06/2025;1309394;999999992562549;1;"59,99"
006;18/06/2025;1309881;999999992587183;1;"219,99"
006;18/06/2025;1309876;999999992606567;1;"179,99"
339;13/06/2025;1307525;999999992446018;1;"249,99"
339;13/06/2025;1307526;999999992621952;1;"79,99"
339;13/06/2025;1307527;999999992586466;1;"124,99"
339;13/06/2025;1307527;999999992621978;1;"69,99"
339;13/06/2025;1307837;999999992339369;1;"179,99"
339;13/06/2025;1307837;999999992610484;1;"169,99"
339;13/06/2025;1307837;999999992638408;1;"199,99"
339;13/06/2025;1307837;999999992638407;1;"179,99"
339;13/06/2025;1307837;999999992125386;4;"36,99"
339;13/06/2025;1307837;999999992462667;1;"159,99"
318;13/06/2025;1307373;999999992648719;1;"99,99"
318;13/06/2025;1307373;999999992000207;1;"199,99"
318;13/06/2025;1307373;999999992528070;-1;"199,99"
422;18/06/2025;1309858;999999992662820;1;"199,99"
422;18/06/2025;1309858;999999992655544;1;"129,99"
422;18/06/2025;1309858;999999992565681;3;"39,99"
422;18/06/2025;1309858;999999992662760;1;"149,99"
002;12/06/2025;1307100;999999992591678;1;"169,99"
002;12/06/2025;1307100;999999992105477;1;"39,99"
002;12/06/2025;1307100;999999992279639;1;"29,99"
002;12/06/2025;1307100;999999992440008;1;"69,99"
002;12/06/2025;1307100;999999992577026;1;"449,99"
002;12/06/2025;1307100;999999992664083;1;"139,99"
017;11/06/2025;1306712;999999992594343;1;"109,99"
017;11/06/2025;1306712;999999992606587;1;"279,99"
436;17/06/2025;1309397;999999992471782;1;"79,99"
436;17/06/2025;1309397;999999992644466;1;"249,99"
436;17/06/2025;1309397;999999992109587;1;"129,99"
436;17/06/2025;1309397;999999992335110;1;"39,99"
436;17/06/2025;1309397;999999992451218;1;"99,99"
436;17/06/2025;1309397;999999992451704;1;"149,99"
436;17/06/2025;1309397;999999992471626;1;"119,99"
436;17/06/2025;1309397;999999992472872;1;"129,99"
436;17/06/2025;1309397;999999992509376;1;"69,99"
436;17/06/2025;1309397;999999992576802;1;"159,99"
006;18/06/2025;1310128;999999991968497;1;"119,99"
006;18/06/2025;1310128;999999992042728;1;"149,99"
006;18/06/2025;1310128;999999992650027;1;"189,99"
006;18/06/2025;1310128;999999992588341;1;"189,99"
006;18/06/2025;1310128;999999992551874;1;"99,99"
125;10/06/2025;1306208;999999991804136;1;"129,99"
006;18/06/2025;1310128;999999992624866;1;"579,99"
017;11/06/2025;1306717;999999992020384;1;"129,99"
441;11/06/2025;1306336;999999992655535;1;"129,99"
441;11/06/2025;1306336;999999992574988;1;"149,99"
201;09/06/2025;1305641;999999992638798;1;"159,99"
201;09/06/2025;1305645;999999992646813;1;"199,99"
339;12/06/2025;1306969;999999992651111;1;"99,99"
339;12/06/2025;1306969;999999992621437;1;"149,99"
339;12/06/2025;1306969;999999992524840;1;"129,99"
339;12/06/2025;1306969;999999992533004;1;"129,99"
339;12/06/2025;1306969;999999992346735;1;"129,99"
339;12/06/2025;1306969;999999992652923;2;"139,99"
339;12/06/2025;1306969;999999992652915;2;"139,99"
339;12/06/2025;1306969;999999992637219;1;"149,99"
339;12/06/2025;1306969;999999992486230;1;"229,99"
339;12/06/2025;1306969;999999992637379;1;"249,99"
339;12/06/2025;1306969;999999992647678;1;"119,99"
339;12/06/2025;1306969;999999992661382;1;"259,99"
439;12/06/2025;1307196;999999992499236;1;"299,99"
439;12/06/2025;1307196;999999992588949;1;"199,99"
318;13/06/2025;1307350;999999992635938;1;"299,99"
002;12/06/2025;1307104;999999992571286;1;"299,99"
422;18/06/2025;1309854;999999992550582;1;"249,99"
422;18/06/2025;1309867;999999992553216;1;"189,99"
422;18/06/2025;1309867;999999991811956;1;"99,99"
422;18/06/2025;1309867;999999992658503;1;"199,99"
422;18/06/2025;1309867;999999992658500;1;"199,99"
422;18/06/2025;1309867;999999992592017;1;"79,99"
064;10/06/2025;1305923;999999992567351;1;"39,99"
064;10/06/2025;1305923;999999992456282;1;"14,99"
064;10/06/2025;1305923;999999990892703;1;"9,99"
064;10/06/2025;1305923;999999991738159;1;"14,99"
436;17/06/2025;1309387;999999992256926;1;"159,99"
422;18/06/2025;1309867;999999992643296;1;"169,9"
422;18/06/2025;1309867;999999992660680;1;"199,99"
422;18/06/2025;1309867;999999992592014;1;"79,99"
422;18/06/2025;1309867;999999992611993;1;"69,99"
006;18/06/2025;1309906;999999991943989;1;"14,99"
006;18/06/2025;1309906;999999992320311;1;"14,99"
006;18/06/2025;1309906;999999991998239;3;"44,99"
006;18/06/2025;1309906;999999992072017;1;"39,99"
006;18/06/2025;1309906;999999990779359;2;"9,99"
006;18/06/2025;1309906;999999992575481;1;"39,99"
006;18/06/2025;1309906;999999992320462;2;"9,99"
006;18/06/2025;1309906;999999992102867;1;"49,99"
006;18/06/2025;1309906;999999991798305;1;"2,99"
006;18/06/2025;1309906;999999992025113;1;"39,99"
006;18/06/2025;1309906;999999992575490;1;"59,99"
006;18/06/2025;1309906;999999992025114;1;"39,99"
006;18/06/2025;1309906;999999992574480;1;"39,99"
006;18/06/2025;1309906;999999991667322;1;"24,99"
006;18/06/2025;1309906;999999991856233;1;"149,99"
006;18/06/2025;1309906;999999991801932;1;"39,99"
006;18/06/2025;1309906;999999991801933;1;"39,99"
006;18/06/2025;1309906;999999991893069;1;"39,99"
006;18/06/2025;1309906;999999991801935;5;"39,99"
006;18/06/2025;1309906;999999991501895;3;"9,99"
006;18/06/2025;1309906;999999992507580;1;"12,99"
006;18/06/2025;1309906;999999992328839;1;"12,99"
006;18/06/2025;1309906;999999990892703;1;"9,99"
006;18/06/2025;1309906;999999992573658;2;"34,99"
006;18/06/2025;1309906;999999991805646;1;"149,99"
006;18/06/2025;1309906;999999991213083;1;"0,99"
006;18/06/2025;1309906;999999991868252;1;"19,99"
006;18/06/2025;1309906;999999992320463;1;"9,99"
006;18/06/2025;1309906;999999992544148;1;"24,99"
006;18/06/2025;1309906;999999992586257;1;"16,99"
431;09/06/2025;1305631;999999992423412;2;"9,99"
